Name,Protopine,Testosterone,Glycycoumarin,Spermine,Guanosine,Hirsutrin,Isorhamnetin,Vitamin A,Licuroside,Myoinositol,Lycopene,Pregnenolone,Octadecanoic acid,Quinic acid,Naringin,Methyl rosmarinate,Malic acid,Loganin,Uracil,Quercetin,Kaempferol 3-glucuronide,Isoferulic acid,Tanshinone II,Acetylursolic acid,Riboflavin,Apigenin,Myricetin,alpha-Tocopherol,Sigmoidin B,Glycyrrhetinic acid,Ellagic acid,Coumarin,Sanguinarine,Ferruginol,Oleic acid,Glisoflavone,Liquiritin,(+)-S-Carvone,(-)-Jasmonic acid,Glycyrol,Tetrahydroalstonine,Isoschaftoside,Chelerythrine,Citric acid,Chrysoeriol,Isobavachalcone,3-O-Caffeoylquinic acid,Berberine,Trigonelline,Rutin,7-Hydroxycoumarin,Isoliquiritigenin,1 3 7-Trihydroxyxanthone,Echinatin,Oestrone,Peucedanin,Folic acid,alpha-Terpinene,Linoleic acid,N6-(delta2-Isopentenyl)adenine,Vindoline,Oleanolic acid,6-Hydroxymellein,Betulinic acid,3' 4' 7-Trihydroxyflavone,Liquiritigenin,Punicalin,Isolicoflavonol,Gallic acid,Sucrose,Caffeic acid,Benzoic acid,Spermidine,(R)-linalool,Tryptamine,Isoliquiritin,Semilicoisoflavone B,Naringenin,p-Coumaric acid,Tanshinone I,Sweroside,3 4-Dihydroxybenzoic acid,delta-Tocopherol,Adenosine,(6S 9R)-Roseoside,beta-D-Glucosamine,Methyl 3 4 5-trihydroxybenzoate,Acetovanillone,6 8-Diprenylgenistein,Myristicin,Glycyrrhizic acid,Fumaric acid,Succinic acid,Miltirone,Gancaonin U,4-Terpineol,Oxalic acid,Thiamine,Dihydrotanshinone I,Labiatenic acid,Fisetin,Scopoletin,Isorhamnetin 3-O-beta-D-glucopyranoside,Serotonin,beta-Carotene,Phaseollidin,Cryptotanshinone,Mitraphylline,Ajmalicine,3' 5'-cyclic AMP,Glycyrrhisoflavone,Cholesterol,alpha-Pinene,Gibberellin A3,Vincristine,9-Ribosyl-trans-zeatin,Vanillic acid,Isoprene,Vincamine,Salicylic acid,Vanillin,Formononetin,beta-Monoolein,Indole-3-acetic acid,trans-Zeatin,2'-Hydroxygenistein,Kaempferol,Coumestrol,L-Phenylalanine,Isoglycyrol,Loganic acid,Palmitic acid
Berberine,0.445544541,0.084112152,0.258620679,0.080459774,0.26060605,0.248275861,0.267716527,0.082474224,0.295081973,0.06818182,0.043478262,0.076190479,0.06666667,0.07920792,0.275000006,0.243478253,0.072916664,0.093023255,0.073394492,0.259842515,0.226666674,0.297872335,0.229508191,0.070175439,0.176100627,0.254237294,0.259842515,0.329896897,0.275862068,0.081818178,0.333333343,0.264705896,0.511904776,0.307692319,0.063157894,0.262711853,0.275000006,0.043010753,0.080808081,0.258992791,0.324137926,0.229007632,0.511904776,0.07920792,0.288135588,0.240384609,0.218487397,1,0.308510631,0.248275861,0.262135923,0.24509804,0.241379306,0.297029704,0.284210533,0.25,0.25,0.05319149,0.0625,0.177966103,0.260273963,0.065420561,0.266055048,0.067307696,0.27966103,0.263636351,0.308333337,0.232558146,0.25555557,0.109999999,0.244680852,0.16853933,0.080459774,0.072164945,0.322222233,0.285714298,0.269841284,0.263636351,0.212765962,0.245762706,0.093023255,0.258426964,0.309278339,0.290076345,0.104838707,0.144230768,0.255319148,0.360465109,0.237288132,0.411764711,0.111111112,0.065934069,0.067415729,0.198275864,0.351063818,0.072164945,0.068965517,0.284671545,0.210526317,0.243478253,0.259842515,0.300970882,0.255172402,0.388888896,0.052083332,0.258928567,0.194029853,0.205479458,0.324137926,0.260273963,0.262711853,0.070707068,0.05319149,0.074380167,0.317365259,0.282758623,0.314606756,0.034883723,0.400000006,0.225806445,0.336956531,0.241379306,0.066037737,0.285714298,0.198347107,0.25,0.236220479,0.246153846,0.276595742,0.262411356,0.094488189,0.06666667
Trigonelline,0.282352954,0.128571436,0.211111113,0.117647059,0.1875,0.200000003,0.239999995,0.096774191,0.209999993,0.096153848,0.03508772,0.134328365,0.180000007,0.161290318,0.260869563,0.218390808,0.157894731,0.106382981,0.111111112,0.24242425,0.204918027,0.268656731,0.202127665,0.13333334,0.162790701,0.275862068,0.24242425,0.226666674,0.275862068,0.154929578,0.319999993,0.243243247,0.323529422,0.24242425,0.163636357,0.217391297,0.260869563,0.052631579,0.186440676,0.221238941,0.260162592,0.239999995,0.323529422,0.161290318,0.263736278,0.260273963,0.21348314,0.308510631,1,0.200000003,0.239999995,0.267605633,0.229885057,0.270270258,0.268656731,0.171428576,0.253968269,0.050847456,0.160714284,0.146067411,0.204918027,0.149253726,0.328947365,0.15625,0.266666681,0.307692319,0.25,0.244897962,0.461538464,0.072463766,0.290322572,0.522727251,0.117647059,0.098360658,0.413793117,0.208333328,0.205882356,0.307692319,0.305084735,0.195652172,0.106382981,0.470588237,0.232876718,0.211009175,0.0989011,0.108108111,0.421052635,0.311475396,0.224719107,0.202898547,0.119565219,0.176470593,0.183673471,0.228915662,0.200000003,0.098360658,0.217391297,0.252252251,0.227722779,0.218390808,0.24242425,0.227848098,0.198347107,0.419354826,0.049180329,0.238095239,0.230000004,0.219298244,0.260162592,0.185483873,0.217391297,0.095238097,0.050847456,0.120481931,0.21192053,0.192000002,0.428571433,0.039999999,0.286821693,0.452830195,0.283582091,0.229885057,0.134328365,0.483333319,0.173913047,0.227272734,0.25,0.237623766,0.383333325,0.226086959,0.108695649,0.180000007
Rutin,0.391666681,0.201754391,0.452173918,0.045454547,0.231182799,1,0.784313738,0.115044251,0.67289722,0.127450988,0.093457945,0.185840711,0.125,0.181818187,0.626168251,0.464285702,0.169811323,0.349999994,0.104000002,0.79207921,0.933962286,0.349056602,0.257352948,0.222222224,0.216374263,0.673267305,0.79207921,0.401869148,0.564814806,0.22807017,0.377192974,0.363636374,0.193548381,0.296296299,0.173076928,0.588785052,0.626168251,0.09259259,0.196261689,0.400000006,0.30674848,0.766990304,0.193548381,0.181818187,0.69607842,0.456310689,0.418803424,0.248275861,0.200000003,1,0.372727275,0.465346545,0.556603789,0.490196079,0.288288295,0.34074074,0.220338985,0.090909094,0.171428576,0.118881121,0.366666675,0.184210524,0.432432443,0.168141589,0.702970326,0.509433985,0.547826111,0.747572839,0.313725501,0.269230783,0.314285725,0.225490198,0.045454547,0.146788985,0.176470593,0.70588237,0.587719321,0.509433985,0.285714298,0.25373134,0.349999994,0.30392158,0.409523815,0.225806445,0.338983059,0.25,0.336538464,0.352941185,0.560747683,0.355769217,0.387931049,0.123809524,0.115384616,0.333333343,0.345454544,0.146788985,0.085714288,0.152046785,0.491803288,0.464285702,0.79207921,0.396396399,0.990196049,0.226890758,0.089285716,0.472727269,0.483606547,0.304635763,0.30674848,0.227544904,0.588785052,0.144144148,0.090909094,0.217741936,0.338888884,0.232142851,0.339805812,0.057692308,0.251396656,0.310679615,0.371428579,0.556603789,0.252336442,0.235294119,0.1369863,0.551401854,0.762376249,0.326086968,0.226086959,0.401408464,0.355932206,0.125
7-Hydroxycoumarin,0.380952388,0.211267605,0.75757575,0.06666667,0.155844152,0.372727275,0.455555558,0.171875,0.471264362,0.122807018,0.100000001,0.18571429,0.200000003,0.161764711,0.397727281,0.547945201,0.17741935,0.233333334,0.175675675,0.460674167,0.375,0.703703701,0.212121218,0.243243247,0.171641797,0.532467544,0.460674167,0.455882341,0.439024389,0.236111104,0.536231875,0.980000019,0.243589744,0.369230777,0.224137932,0.487500012,0.397727281,0.116666667,0.222222224,0.394230783,0.255813956,0.455555558,0.243589744,0.161764711,0.506172836,0.5,0.533333361,0.262135923,0.239999995,0.372727275,1,0.515625,0.5,0.629032254,0.333333343,0.604938269,0.187050357,0.112903222,0.220338985,0.112244897,0.294117659,0.200000003,0.439999998,0.191176474,0.512499988,0.453333348,0.443181813,0.465909094,0.406779647,0.125,0.641509414,0.321428567,0.06666667,0.174603179,0.186666667,0.5,0.529411793,0.453333348,0.680000007,0.231578946,0.233333334,0.3898305,0.469696969,0.158333331,0.215909094,0.12658228,0.466666669,0.403225809,0.506493509,0.428571433,0.208791211,0.340000004,0.203703701,0.345679015,0.405797094,0.138461545,0.188679248,0.114503816,0.336734682,0.547945201,0.460674167,0.92592591,0.369369358,0.266666681,0.109375,0.44155845,0.326530606,0.269565225,0.255813956,0.157894731,0.487500012,0.151515156,0.112903222,0.25,0.258278131,0.181818187,0.449999988,0.09259259,0.201388896,0.448275864,0.409090906,0.5,0.25757575,0.280000001,0.161616161,0.513157904,0.476744175,0.389473677,0.285714298,0.357798159,0.211111113,0.200000003
Isoliquiritigenin,0.430379748,0.25757575,0.569444418,0.089285716,0.151315793,0.465346545,0.580246925,0.161290318,0.602564096,0.109090909,0.145454541,0.212121218,0.145454541,0.117647059,0.445783138,0.447368413,0.129032254,0.125,0.150684938,0.587499976,0.451923072,0.459016383,0.300000012,0.171052635,0.157894731,0.691176474,0.587499976,0.432835817,0.554054081,0.246376812,0.373333335,0.5,0.189873412,0.482758611,0.214285716,0.657142878,0.445783138,0.142857149,0.233333334,0.378640771,0.232558146,0.580246925,0.189873412,0.117647059,0.652777791,0.959183693,0.365853667,0.24509804,0.267605633,0.465346545,0.515625,1,0.681818187,0.849056602,0.435483873,0.380434781,0.191176474,0.137931034,0.210526317,0.127659574,0.258333325,0.173913047,0.478873253,0.14705883,0.661971807,0.536231875,0.333333343,0.594936728,0.428571433,0.098591551,0.5,0.339622647,0.089285716,0.163934425,0.264705896,0.643835604,0.567901254,0.536231875,0.528301895,0.325581402,0.125,0.410714298,0.446153849,0.162393168,0.209302321,0.116883114,0.393442631,0.527272701,0.686567187,0.449999988,0.202247187,0.207547173,0.148148149,0.492957741,0.566666663,0.163934425,0.111111112,0.108527131,0.422222227,0.447368413,0.587499976,0.485294104,0.460784316,0.352941185,0.13333334,0.459459454,0.411111116,0.232758626,0.232558146,0.152671754,0.657142878,0.158730164,0.137931034,0.15476191,0.230263159,0.167938933,0.377049178,0.119999997,0.188811183,0.5,0.525423706,0.681818187,0.194029853,0.291666657,0.142857149,0.671641767,0.61038959,0.27722773,0.338461548,0.330275238,0.127659574,0.145454541
1 3 7-Trihydroxyxanthone,0.460674167,0.234567896,0.625,0.06849315,0.163636357,0.556603789,0.686046541,0.155844152,0.543478251,0.083333336,0.142857149,0.227848098,0.142857149,0.134146348,0.473118275,0.411111116,0.129870132,0.25,0.109890111,0.694117665,0.555555582,0.413333327,0.300970882,0.247058824,0.179310352,0.75999999,0.694117665,0.448717952,0.571428597,0.256097555,0.395348847,0.486842096,0.206521735,0.391891897,0.197183102,0.927536249,0.473118275,0.140845075,0.229729727,0.407079637,0.323308259,0.647727251,0.206521735,0.134146348,0.721518993,0.686567187,0.357894748,0.241379306,0.229885057,0.556603789,0.5,0.681818187,1,0.716417909,0.394736856,0.398058265,0.185430467,0.1369863,0.194444448,0.118181817,0.3125,0.209876537,0.452380955,0.202531651,0.730769217,0.556962013,0.355769217,0.722891569,0.347222209,0.104651161,0.364864856,0.275362313,0.06849315,0.142857149,0.211764708,0.574712634,0.800000012,0.556962013,0.380281687,0.310000002,0.25,0.333333343,0.460526317,0.167938933,0.222222224,0.119565219,0.378378391,0.485294104,0.969696999,0.424657524,0.239999995,0.140845075,0.144927531,0.481927723,0.423076928,0.157894731,0.100000001,0.118881121,0.526315808,0.411111116,0.694117665,0.474999994,0.551401854,0.282352954,0.13333334,0.470588237,0.515789449,0.344537824,0.323308259,0.166666672,0.927536249,0.15384616,0.1369863,0.225806445,0.283018857,0.180555552,0.383561641,0.106060609,0.214285716,0.400000006,0.528571427,1,0.227848098,0.279069781,0.131578952,0.984615386,0.719512224,0.315315306,0.300000012,0.361344546,0.255102038,0.142857149
Echinatin,0.519480526,0.242857143,0.625,0.083333336,0.154838711,0.490196079,0.609756112,0.151515156,0.632911384,0.101694912,0.135593221,0.200000003,0.155172408,0.126760557,0.493975908,0.443037987,0.138461545,0.13131313,0.157894731,0.61728394,0.476190478,0.550000012,0.30107528,0.177215189,0.17037037,0.724637687,0.61728394,0.470588237,0.586666644,0.25,0.445945948,0.612903237,0.256410271,0.428571433,0.220338985,0.690140843,0.493975908,0.13333334,0.238095239,0.41747573,0.225563914,0.609756112,0.256410271,0.126760557,0.684931517,0.818181813,0.36470589,0.297029704,0.270270258,0.490196079,0.629032254,0.849056602,0.716417909,1,0.409090906,0.439560443,0.194244608,0.129032254,0.216666669,0.122448981,0.291666657,0.180555552,0.472972959,0.154929578,0.694444418,0.571428597,0.376344085,0.625,0.423728824,0.093333334,0.491525412,0.339285702,0.083333336,0.15384616,0.25,0.67567569,0.61728394,0.571428597,0.517857134,0.325842708,0.13131313,0.406779647,0.484848499,0.166666672,0.200000003,0.111111112,0.412698418,0.600000024,0.720588207,0.542372882,0.206521735,0.214285716,0.157894731,0.466666669,0.507692337,0.15384616,0.122807018,0.113636367,0.419354826,0.443037987,0.61728394,0.590909064,0.485436887,0.333333343,0.125,0.49333334,0.408602148,0.235294119,0.225563914,0.156716421,0.690140843,0.149253726,0.129032254,0.160919547,0.248366013,0.171641797,0.466666669,0.111111112,0.19178082,0.465517253,0.593220353,0.716417909,0.200000003,0.293333322,0.137254909,0.731343269,0.641025662,0.330000013,0.338235289,0.354545444,0.134020612,0.155172408
Oestrone,0.439999998,0.344827592,0.367088616,0.07692308,0.118421055,0.288288295,0.336956531,0.218181819,0.348314613,0.191489369,0.115384616,0.388888896,0.260869563,0.290909082,0.369047612,0.400000006,0.203703701,0.211764708,0.097222224,0.34065935,0.292035401,0.377049178,0.400000006,0.272727281,0.192000002,0.358024687,0.34065935,0.516666651,0.410256416,0.327868849,0.306666672,0.338235289,0.202702701,0.760869563,0.25999999,0.387499988,0.369047612,0.156862751,0.379999995,0.25688073,0.283333331,0.322580636,0.202702701,0.267857134,0.357142866,0.421875,0.407894731,0.284210533,0.268656731,0.288288295,0.333333343,0.435483873,0.394736856,0.409090906,1,0.284210533,0.171641797,0.150943398,0.254901975,0.109890111,0.339449555,0.310344815,0.428571433,0.327272713,0.361445785,0.442857146,0.279569894,0.32967034,0.415094346,0.123076923,0.410714298,0.319999993,0.07692308,0.200000003,0.265625,0.337209314,0.370786518,0.442857146,0.407407403,0.313253015,0.197674423,0.423076928,0.483333319,0.149122804,0.222222224,0.125,0.37931034,0.490566045,0.384615391,0.413793117,0.243902445,0.156862751,0.239130437,0.485294104,0.459016383,0.200000003,0.145833328,0.140495867,0.366666675,0.400000006,0.34065935,0.333333343,0.285714298,0.359375,0.166666672,0.373333335,0.402298838,0.326923072,0.283333331,0.131782949,0.387499988,0.259259254,0.173076928,0.260273963,0.272727281,0.147286817,0.3859649,0.08510638,0.231343284,0.381818175,0.517857134,0.394736856,0.209677413,0.353846163,0.138297871,0.38961038,0.337078661,0.215686277,0.413793117,0.284403682,0.216867477,0.260869563
Peucedanin,0.327272713,0.171717167,0.569892466,0.044444446,0.202312142,0.34074074,0.376068383,0.15384616,0.410714298,0.080459774,0.090909094,0.153061226,0.142857149,0.135416672,0.342105269,0.459183663,0.131868139,0.215517238,0.125,0.37931034,0.333333343,0.469879508,0.351351351,0.219999999,0.198717952,0.409523815,0.37931034,0.387096763,0.370370358,0.202020198,0.373737365,0.612500012,0.209523812,0.322222233,0.160919547,0.405660391,0.342105269,0.102272727,0.17582418,0.535087705,0.280000001,0.376068383,0.209523812,0.135416672,0.407407403,0.372340411,0.435643554,0.25,0.171428576,0.34074074,0.604938269,0.380434781,0.398058265,0.439560443,0.284210533,1,0.24203822,0.100000001,0.159090906,0.112000003,0.314285725,0.175257728,0.352941185,0.16842106,0.411214948,0.362745106,0.353448272,0.37068966,0.269662917,0.109999999,0.426829278,0.209302321,0.044444446,0.130434781,0.166666672,0.416666657,0.467889905,0.362745106,0.425000012,0.361111104,0.215517238,0.272727281,0.395604402,0.165517241,0.201754391,0.13333334,0.311111122,0.314606756,0.403846145,0.318681329,0.1965812,0.212500006,0.144578308,0.323809534,0.322916657,0.118279569,0.120481931,0.157894731,0.319672137,0.459183663,0.37931034,0.59523809,0.338235289,0.225490198,0.109890111,0.382352948,0.311475396,0.294117659,0.280000001,0.171974525,0.405660391,0.127659574,0.100000001,0.226415098,0.294117659,0.184713379,0.314606756,0.072289154,0.237804875,0.295454532,0.336956531,0.398058265,0.202127665,0.247524753,0.150793657,0.407766998,0.377192974,0.5,0.237113401,0.508474588,0.198275864,0.142857149
Folic acid,0.256944448,0.135338351,0.198675498,0.112068966,0.588235319,0.220338985,0.187878788,0.09375,0.229299366,0.084033616,0.073770493,0.129770994,0.139130428,0.133858263,0.245033115,0.219178081,0.131147534,0.157894731,0.151515156,0.189024389,0.230337083,0.180451125,0.201298699,0.145985395,0.337349385,0.188311681,0.189024389,0.171428576,0.228187919,0.157894731,0.179310352,0.188405797,0.148936167,0.149253726,0.142857149,0.19480519,0.245033115,0.056000002,0.145161286,0.22807017,0.359281451,0.209876537,0.148936167,0.133858263,0.191082805,0.188405797,0.216216221,0.25,0.253968269,0.220338985,0.187050357,0.191176474,0.185430467,0.194244608,0.171641797,0.24203822,1,0.071999997,0.141666666,0.270072997,0.335365862,0.146153852,0.201388896,0.140625,0.192307696,0.225352108,0.230769232,0.182926834,0.193548381,0.114503816,0.1875,0.188034192,0.112068966,0.0859375,0.184615389,0.236842111,0.203703701,0.225352108,0.182539687,0.197368428,0.157894731,0.195121944,0.173913047,0.259259254,0.15436241,0.184615389,0.186046511,0.169230774,0.190789476,0.148148149,0.166666672,0.100000001,0.130434781,0.200000003,0.157142863,0.094488189,0.075630255,0.278787881,0.195121944,0.219178081,0.189024389,0.190140843,0.219101131,0.203007519,0.070866145,0.165562913,0.196319014,0.34394905,0.359281451,0.251428574,0.19480519,0.093023255,0.05511811,0.137931034,0.363636374,0.292397648,0.1875,0.042016808,0.352272719,0.182539687,0.187969923,0.185430467,0.138461545,0.229007632,0.285714298,0.192052975,0.185185179,0.208588958,0.30252102,0.238372087,0.159999996,0.139130428
alpha-Terpinene,0.0625,0.410256416,0.148648649,0.137931034,0.065217391,0.090909094,0.0989011,0.692307711,0.127906978,0.178571433,0.75,0.444444448,0.166666672,0.170731708,0.069767445,0.108108111,0.105263159,0.194029853,0.098039217,0.100000001,0.088495575,0.109090909,0.12658228,0.355555564,0.050000001,0.115384616,0.100000001,0.13333334,0.144736841,0.380952388,0.041666668,0.114754096,0.03125,0.159999996,0.333333343,0.157894731,0.069767445,0.800000012,0.352941185,0.117647059,0.11965812,0.111111112,0.03125,0.170731708,0.109756097,0.172413796,0.135135129,0.05319149,0.050847456,0.090909094,0.112903222,0.137931034,0.1369863,0.129032254,0.150943398,0.100000001,0.071999997,1,0.322580636,0.130434781,0.118181817,0.432432443,0.069444448,0.351351351,0.111111112,0.083333336,0.06666667,0.126436785,0.039999999,0.111111112,0.119999997,0.048780486,0.137931034,0.535714269,0.074074075,0.108433738,0.151162788,0.083333336,0.127659574,0.088607594,0.194029853,0.040816326,0.137931034,0.069306932,0.266666681,0.094339624,0.036363635,0.056603774,0.16438356,0.113207549,0.253968269,0.200000003,0.13333334,0.258064508,0.200000003,0.535714269,0.06666667,0.036036037,0.190476194,0.108108111,0.100000001,0.106060609,0.090090089,0.06666667,0.818181813,0.176470593,0.192771077,0.138613865,0.11965812,0.060344826,0.157894731,0.551724136,0.727272749,0.277777791,0.096551724,0.096491225,0.037037037,0.400000006,0.067669176,0.039215688,0.087719299,0.1369863,0.238095239,0.065573767,0.135135129,0.135135129,0.103448279,0.041237112,0.113207549,0.093457945,0.200000003,0.166666672
Linoleic acid,0.157894731,0.449999988,0.239436626,0.125,0.086956523,0.171428576,0.170454547,0.382352948,0.190476194,0.333333343,0.357142866,0.486486495,0.727272749,0.45714286,0.202531651,0.268656731,0.5,0.296875,0.156862751,0.172413796,0.200000003,0.230769232,0.164556965,0.488372087,0.102564104,0.200000003,0.172413796,0.183333337,0.25,0.524999976,0.130434781,0.224137932,0.045454547,0.173076928,0.954545438,0.197368428,0.202531651,0.344827592,0.75,0.170000002,0.175438598,0.197674423,0.045454547,0.45714286,0.189873412,0.203389823,0.260869563,0.0625,0.160714284,0.171428576,0.220338985,0.210526317,0.194444448,0.216666669,0.254901975,0.159090906,0.141666666,0.322580636,1,0.079999998,0.200000003,0.600000024,0.176470593,0.558823526,0.192307696,0.227272734,0.164705887,0.174418598,0.195652172,0.232558146,0.255319148,0.243243247,0.125,0.4375,0.05172414,0.202531651,0.186046511,0.227272734,0.272727281,0.155844152,0.296875,0.200000003,0.18965517,0.099009901,0.338983059,0.196078435,0.176470593,0.134615391,0.205479458,0.148148149,0.344262302,0.444444448,0.681818187,0.246153846,0.18965517,0.4375,0.346153855,0.082568809,0.211764708,0.268656731,0.172413796,0.206349209,0.169811323,0.080645159,0.303030312,0.18571429,0.214285716,0.20408164,0.175438598,0.086206898,0.197368428,0.411764711,0.322580636,0.411764711,0.148936167,0.094017096,0.180000007,0.239999995,0.1328125,0.191489369,0.181818187,0.194444448,0.617647052,0.214285716,0.115384616,0.19178082,0.178571433,0.118279569,0.347826093,0.15384616,0.306451619,0.727272749
N6-(delta2-Isopentenyl)adenine,0.157407403,0.104651161,0.126126125,0.158730164,0.238410592,0.118881121,0.111111112,0.119999997,0.122950822,0.073529415,0.13636364,0.108433738,0.056338027,0.060240965,0.118644066,0.129629627,0.064935066,0.081081077,0.156626508,0.112000003,0.108843535,0.122222222,0.102564104,0.097826086,0.177304968,0.104347825,0.112000003,0.125,0.154545456,0.101123594,0.084905662,0.113402061,0.191011235,0.113636367,0.081081077,0.142857149,0.118644066,0.117647059,0.075000003,0.132352948,0.179310352,0.111111112,0.191011235,0.060240965,0.110169493,0.148936167,0.117117114,0.177966103,0.146067411,0.118881121,0.112244897,0.127659574,0.118181817,0.122448981,0.109890111,0.112000003,0.270072997,0.130434781,0.079999998,1,0.189781025,0.107142858,0.114285715,0.084337346,0.111111112,0.113207549,0.114754096,0.121951222,0.095238097,0.084337346,0.129411772,0.064102568,0.158730164,0.121621624,0.209876537,0.128205135,0.120967738,0.113207549,0.120481931,0.105263159,0.081081077,0.096385539,0.127659574,0.436893195,0.104761906,0.126436785,0.089887641,0.116279073,0.13636364,0.151162788,0.101851851,0.070422538,0.057142857,0.113207549,0.177777782,0.121621624,0.028571429,0.239999995,0.09375,0.129629627,0.112000003,0.118811883,0.118055552,0.209302321,0.126760557,0.15384616,0.094488189,0.165413529,0.179310352,0.381355941,0.142857149,0.118421055,0.114285715,0.07920792,0.198795184,0.556603789,0.090909094,0.096774191,0.151898727,0.08139535,0.120879121,0.118181817,0.069767445,0.166666672,0.907692313,0.117117114,0.10569106,0.084615387,0.137931034,0.113475174,0.082568809,0.056338027
Vindoline,0.382113814,0.261261255,0.338582665,0.134615391,0.281767964,0.366666675,0.31205675,0.162162155,0.400000006,0.134615391,0.090909094,0.268518507,0.15384616,0.278846145,0.393700778,0.452173918,0.22115384,0.299212605,0.146341458,0.314285725,0.395973146,0.292035401,0.270072997,0.364485979,0.318749994,0.303030312,0.314285725,0.3539823,0.398373991,0.288288295,0.269841284,0.296610177,0.188976377,0.276785702,0.201923072,0.330769241,0.393700778,0.130841121,0.247619048,0.326666653,0.449664444,0.360294104,0.188976377,0.278846145,0.313432842,0.254098356,0.495575219,0.260273963,0.204918027,0.366666675,0.294117659,0.258333325,0.3125,0.291666657,0.339449555,0.314285725,0.335365862,0.118181817,0.200000003,0.189781025,1,0.289719611,0.349999994,0.273584902,0.315789461,0.369747907,0.371212125,0.297872335,0.24545455,0.184210524,0.258928567,0.185185179,0.134615391,0.185185179,0.211864412,0.372093022,0.362962961,0.369747907,0.243243247,0.230215833,0.299212605,0.247706428,0.360360354,0.269736856,0.308943093,0.288288295,0.279279292,0.281818181,0.31782946,0.285714298,0.378151268,0.120370373,0.144230768,0.293650806,0.247933879,0.196261689,0.103773586,0.183431953,0.321428567,0.452173918,0.314285725,0.30578512,0.364238411,0.262711853,0.13636364,0.375,0.343065679,0.626016259,0.449664444,0.253012061,0.330769241,0.214953274,0.149532706,0.387387395,0.742857158,0.320754707,0.281818181,0.056074765,0.418749988,0.232142851,0.3125,0.3125,0.317307681,0.25,0.215827331,0.310077518,0.302158266,0.273972601,0.34579438,0.364864856,0.293650806,0.15384616
